first_trade_ts,last_trade_ts,profiling
1723210768.1924,1723210800.25,"{'delta': 15918.49700000028, 'trade_count': 966, 'buy_trade_count': 527, 'sell_trade_count': 439, 'val': 60000, 'vah': 60000, 'poc': 60000, 'poc_idx': 1, 'poc_volume': 3601762, 'total_volume': 5034305.439800004, 'bid_volume': 2523731.3434000006, 'ask_volume': 2508473.7822000026, 'profiles': {60000.0: {'volume': 3601762.8405000027, 'bid': 1465212.4734000007, 'ask': 2136550.3671000004, 'delta': -671337.8936999997, 't_count': 656, 't_b_count': 329, 't_a_count': 327}, 60050.0: {'volume': 8583.932499999999, 'bid': 8583.932499999999, 'ask': 0, 'delta': 8583.932499999999, 't_count': 3, 't_b_count': 3, 't_a_count': 0}, 59950.0: {'volume': 1423958.666799999, 'bid': 1051315.5624999986, 'ask': 372643.1042999999, 'delta': 678672.4582000002, 't_count': 307, 't_b_count': 195, 't_a_count': 112}}}"
1723210800.25,1723210808.167,"{'delta': -3573484.3531999993, 'trade_count': 524, 'buy_trade_count': 139, 'sell_trade_count': 385, 'val': 59900, 'vah': 60000, 'poc': 59900, 'poc_idx': 0, 'poc_volume': 2624297, 'total_volume': 5075952.960999996, 'bid_volume': 751234.3038999998, 'ask_volume': 4303727.353599997, 'profiles': {60000.0: {'volume': 89543.07519999999, 'bid': 0, 'ask': 89543.07519999999, 'delta': -89543.07519999999, 't_count': 8, 't_b_count': 0, 't_a_count': 8}, 59950.0: {'volume': 2362112.2656999994, 'bid': 28953.2924, 'ask': 2333158.9732999993, 'delta': -2304205.6808999996, 't_count': 232, 't_b_count': 14, 't_a_count': 218}, 59900.0: {'volume': 2624297.620099999, 'bid': 722281.0115, 'ask': 1902016.6085999995, 'delta': -1179735.5970999997, 't_count': 284, 't_b_count': 125, 't_a_count': 159}}}"
1723210808.1673,1723210833.6762,"{'delta': -477613.09890000056, 'trade_count': 983, 'buy_trade_count': 460, 'sell_trade_count': 523, 'val': 59850, 'vah': 59900, 'poc': 59850, 'poc_idx': 0, 'poc_volume': 2797619, 'total_volume': 5000379.8099000035, 'bid_volume': 2261383.3555000005, 'ask_volume': 2658071.632400001, 'profiles': {59900.0: {'volume': 2202760.328599999, 'bid': 1178956.5519999997, 'ask': 1023803.7765999996, 'delta': 155152.775399999, 't_count': 502, 't_b_count': 274, 't_a_count': 228}, 59850.0: {'volume': 2797619.4813000015, 'bid': 1082426.8035000002, 'ask': 1715192.6778, 'delta': -632765.8743000006, 't_count': 481, 't_b_count': 186, 't_a_count': 295}}}"
1723210833.7451,1723210864.2003,"{'delta': -1026919.6225000009, 'trade_count': 912, 'buy_trade_count': 364, 'sell_trade_count': 548, 'val': 59800, 'vah': 59900, 'poc': 59850, 'poc_idx': 1, 'poc_volume': 3128078, 'total_volume': 5000611.281300006, 'bid_volume': 1986306.7536999986, 'ask_volume': 3013705.6274999995, 'profiles': {59900.0: {'volume': 1237337.0431000013, 'bid': 379499.5428999998, 'ask': 857837.5001999998, 'delta': -478337.9573, 't_count': 205, 't_b_count': 81, 't_a_count': 124}, 59850.0: {'volume': 3128078.907499996, 'bid': 1165899.2436000002, 'ask': 1962179.663900002, 'delta': -796280.4203000001, 't_count': 532, 't_b_count': 205, 't_a_count': 327}, 59800.0: {'volume': 635195.3307000004, 'bid': 441447.04290000006, 'ask': 193748.28780000005, 'delta': 247698.75509999995, 't_count': 175, 't_b_count': 78, 't_a_count': 97}}}"
1723210864.2226,1723210894.785,"{'delta': 1059037.0660999985, 'trade_count': 1167, 'buy_trade_count': 663, 'sell_trade_count': 504, 'val': 59850, 'vah': 59900, 'poc': 59900, 'poc_idx': 2, 'poc_volume': 2310540, 'total_volume': 5008701.798699999, 'bid_volume': 3033809.5565, 'ask_volume': 1972798.2970999994, 'profiles': {59850.0: {'volume': 1203120.9789000014, 'bid': 514040.4211000002, 'ask': 689080.5577999996, 'delta': -175040.1367000001, 't_count': 474, 't_b_count': 219, 't_a_count': 255}, 59900.0: {'volume': 2310540.1761000003, 'bid': 2040750.812699998, 'ask': 269789.3634, 'delta': 1770961.4492999995, 't_count': 461, 't_b_count': 351, 't_a_count': 110}, 59800.0: {'volume': 1495040.6437000004, 'bid': 479078.19859999995, 'ask': 1015962.4451, 'delta': -536884.2465000002, 't_count': 232, 't_b_count': 93, 't_a_count': 139}}}"
1723210894.785,1723210930.9904,"{'delta': -458002.6373000001, 'trade_count': 1101, 'buy_trade_count': 605, 'sell_trade_count': 496, 'val': 59850, 'vah': 60000, 'poc': 59950, 'poc_idx': 3, 'poc_volume': 1941633, 'total_volume': 5001129.374699989, 'bid_volume': 2254967.4273999995, 'ask_volume': 2718799.323999999, 'profiles': {59800.0: {'volume': 128540.90299999998, 'bid': 41511.03350000001, 'ask': 87029.86949999999, 'delta': -45518.835999999996, 't_count': 37, 't_b_count': 17, 't_a_count': 20}, 59850.0: {'volume': 1255897.1756, 'bid': 609401.9774, 'ask': 646495.1982, 'delta': -37093.22079999995, 't_count': 312, 't_b_count': 170, 't_a_count': 142}, 59900.0: {'volume': 938324.3487, 'bid': 732888.4509, 'ask': 205435.89779999995, 'delta': 527452.5531, 't_count': 189, 't_b_count': 135, 't_a_count': 54}, 59950.0: {'volume': 1941633.5422999994, 'bid': 807808.7766000001, 'ask': 1133824.7657, 'delta': -326015.9890999996, 't_count': 449, 't_b_count': 253, 't_a_count': 196}, 60000.0: {'volume': 736733.4050999997, 'bid': 79953.13029999999, 'ask': 656780.2747999998, 'delta': -576827.1444999998, 't_count': 114, 't_b_count': 30, 't_a_count': 84}}}"
1723210930.9907,1723210949.3042,"{'delta': 2029562.2424999997, 'trade_count': 1144, 'buy_trade_count': 845, 'sell_trade_count': 299, 'val': 59950, 'vah': 60050, 'poc': 60000, 'poc_idx': 1, 'poc_volume': 1924569, 'total_volume': 5000222.583900005, 'bid_volume': 3497031.7684000027, 'ask_volume': 1485330.1706999997, 'profiles': {59950.0: {'volume': 1660865.6985000013, 'bid': 860348.1591999995, 'ask': 800517.5392999996, 'delta': 59830.61989999998, 't_count': 254, 't_b_count': 156, 't_a_count': 98}, 60000.0: {'volume': 1924569.7295999997, 'bid': 1359830.9278999998, 'ask': 564738.8017000003, 'delta': 795092.1262000003, 't_count': 551, 't_b_count': 410, 't_a_count': 141}, 60050.0: {'volume': 1414787.155799999, 'bid': 1294713.3260999988, 'ask': 120073.8297, 'delta': 1174639.4963999987, 't_count': 339, 't_b_count': 279, 't_a_count': 60}}}"
1723210949.3042,1723210965.3223,"{'delta': 853357.6129000013, 'trade_count': 702, 'buy_trade_count': 363, 'sell_trade_count': 339, 'val': 59950, 'vah': 60050, 'poc': 60000, 'poc_idx': 1, 'poc_volume': 2447697, 'total_volume': 5002068.003700001, 'bid_volume': 2915707.8083000006, 'ask_volume': 2068477.5955999983, 'profiles': {60000.0: {'volume': 2447697.2619000026, 'bid': 1441540.9095000003, 'ask': 1006156.3523999999, 'delta': 435384.5570999993, 't_count': 363, 't_b_count': 177, 't_a_count': 186}, 60050.0: {'volume': 2230428.309599999, 'bid': 1264899.8219000006, 'ask': 965528.4876999994, 'delta': 299371.3341999999, 't_count': 280, 't_b_count': 152, 't_a_count': 128}, 59950.0: {'volume': 323942.4321999998, 'bid': 221272.07689999993, 'ask': 102670.3553, 'delta': 118601.72159999996, 't_count': 59, 't_b_count': 34, 't_a_count': 25}}}"
1723210965.3223,1723211004.5893,"{'delta': -1375125.6252000004, 'trade_count': 972, 'buy_trade_count': 385, 'sell_trade_count': 587, 'val': 59950, 'vah': 59950, 'poc': 59950, 'poc_idx': 1, 'poc_volume': 3949448, 'total_volume': 5005991.8618, 'bid_volume': 1809976.374299999, 'ask_volume': 3190498.8189000026, 'profiles': {59950.0: {'volume': 3949448.658400001, 'bid': 1406413.3050999995, 'ask': 2543035.353300001, 'delta': -1136622.0481999994, 't_count': 722, 't_b_count': 284, 't_a_count': 438}, 60000.0: {'volume': 194562.63230000003, 'bid': 15533.8094, 'ask': 179028.8229, 'delta': -163495.0135, 't_count': 22, 't_b_count': 6, 't_a_count': 16}, 59900.0: {'volume': 861980.5711000002, 'bid': 393486.00379999995, 'ask': 468494.5672999998, 'delta': -75008.56349999987, 't_count': 228, 't_b_count': 95, 't_a_count': 133}}}"
1723211004.5893,1723211056.1302,"{'delta': 341069.4724000009, 'trade_count': 1050, 'buy_trade_count': 617, 'sell_trade_count': 433, 'val': 59900, 'vah': 60050, 'poc': 60000, 'poc_idx': 2, 'poc_volume': 1869003, 'total_volume': 5003470.722799996, 'bid_volume': 2672150.193199997, 'ask_volume': 2328564.030900002, 'profiles': {59900.0: {'volume': 1383680.444400001, 'bid': 998178.5975999999, 'ask': 385501.84680000023, 'delta': 612676.7507999996, 't_count': 277, 't_b_count': 152, 't_a_count': 125}, 59950.0: {'volume': 1579104.2221000004, 'bid': 473492.9658, 'ask': 1105611.2563000002, 'delta': -632118.2904999995, 't_count': 359, 't_b_count': 199, 't_a_count': 160}, 60000.0: {'volume': 1869003.1365000007, 'bid': 1125321.7695999998, 'ask': 743681.3668999994, 'delta': 381640.4027000007, 't_count': 387, 't_b_count': 249, 't_a_count': 138}, 60050.0: {'volume': 171682.91979999997, 'bid': 75276.76460000001, 'ask': 96406.15520000001, 'delta': -21129.39059999999, 't_count': 27, 't_b_count': 17, 't_a_count': 10}}}"
1723211056.1302,1723211109.5561,"{'delta': 576376.8035000005, 'trade_count': 1120, 'buy_trade_count': 608, 'sell_trade_count': 512, 'val': 59900, 'vah': 60000, 'poc': 59950, 'poc_idx': 1, 'poc_volume': 2643079, 'total_volume': 5038961.552499997, 'bid_volume': 2806589.5523999995, 'ask_volume': 2231172.475299999, 'profiles': {60000.0: {'volume': 805848.9110999999, 'bid': 660750.9684999997, 'ask': 145097.9426, 'delta': 515653.0258999998, 't_count': 217, 't_b_count': 150, 't_a_count': 67}, 59950.0: {'volume': 2643079.0196999973, 'bid': 1335947.4151000006, 'ask': 1307131.6046000007, 'delta': 28815.810500000003, 't_count': 577, 't_b_count': 293, 't_a_count': 284}, 59900.0: {'volume': 1590033.6217000007, 'bid': 810970.7943999998, 'ask': 779062.8272999995, 'delta': 31907.9671, 't_count': 326, 't_b_count': 165, 't_a_count': 161}}}"
1723211109.5561,1723211149.2383,"{'delta': 1164762.1975000016, 'trade_count': 1085, 'buy_trade_count': 676, 'sell_trade_count': 409, 'val': 60000, 'vah': 60000, 'poc': 60000, 'poc_idx': 1, 'poc_volume': 3633780, 'total_volume': 5002090.516499999, 'bid_volume': 3082586.332000004, 'ask_volume': 1917884.4961999992, 'profiles': {60000.0: {'volume': 3633780.895600001, 'bid': 2121379.9252000023, 'ask': 1512400.9703999993, 'delta': 608978.9548000006, 't_count': 821, 't_b_count': 489, 't_a_count': 332}, 59950.0: {'volume': 63632.88090000001, 'bid': 47079.899000000005, 'ask': 16552.981900000002, 'delta': 30526.917100000002, 't_count': 34, 't_b_count': 23, 't_a_count': 11}, 60050.0: {'volume': 1304676.7399999995, 'bid': 914966.5328000003, 'ask': 389710.2071999999, 'delta': 525256.3256000006, 't_count': 230, 't_b_count': 164, 't_a_count': 66}}}"
1723211149.2383,1723211198.3176,"{'delta': -1877831.3058999996, 'trade_count': 1165, 'buy_trade_count': 486, 'sell_trade_count': 679, 'val': 59900, 'vah': 60050, 'poc': 59900, 'poc_idx': 0, 'poc_volume': 2196982, 'total_volume': 5017257.563300007, 'bid_volume': 1569473.0267, 'ask_volume': 3436507.5855, 'profiles': {60000.0: {'volume': 1390601.644300001, 'bid': 599234.2344999999, 'ask': 791367.4098000001, 'delta': -192133.17529999994, 't_count': 355, 't_b_count': 182, 't_a_count': 173}, 60050.0: {'volume': 345814.7757, 'bid': 191094.2552, 'ask': 154720.52049999998, 'delta': 36373.734699999965, 't_count': 120, 't_b_count': 73, 't_a_count': 47}, 59950.0: {'volume': 1083858.6164, 'bid': 319409.7773000001, 'ask': 764448.8390999999, 'delta': -445039.0617999998, 't_count': 298, 't_b_count': 105, 't_a_count': 193}, 59900.0: {'volume': 2196982.526899999, 'bid': 459974.8617, 'ask': 1737007.6652000004, 'delta': -1277032.8035000006, 't_count': 392, 't_b_count': 126, 't_a_count': 266}}}"
1723211198.4043,1723211273.8831,"{'delta': 203793.59509999928, 'trade_count': 1273, 'buy_trade_count': 657, 'sell_trade_count': 616, 'val': 59900, 'vah': 60000, 'poc': 59950, 'poc_idx': 1, 'poc_volume': 3301505, 'total_volume': 5000171.007900006, 'bid_volume': 2599043.4823999996, 'ask_volume': 2390757.6680999976, 'profiles': {59900.0: {'volume': 1678153.4360999987, 'bid': 818922.1539, 'ask': 859231.2822000001, 'delta': -40309.128300000026, 't_count': 421, 't_b_count': 202, 't_a_count': 219}, 59950.0: {'volume': 3301505.844099997, 'bid': 1765727.1724999968, 'ask': 1535778.6715999998, 'delta': 229948.50089999873, 't_count': 842, 't_b_count': 447, 't_a_count': 395}, 60000.0: {'volume': 20511.7277, 'bid': 17332.9751, 'ask': 3178.7526, 'delta': 14154.2225, 't_count': 10, 't_b_count': 8, 't_a_count': 2}}}"
1723211273.8831,1723211323.8351,"{'delta': 790225.3005000006, 'trade_count': 1110, 'buy_trade_count': 691, 'sell_trade_count': 419, 'val': 60000, 'vah': 60000, 'poc': 60000, 'poc_idx': 2, 'poc_volume': 3950043, 'total_volume': 5001108.536100005, 'bid_volume': 2892729.2181999995, 'ask_volume': 2104962.2194000003, 'profiles': {59950.0: {'volume': 720506.6481999997, 'bid': 396393.10850000003, 'ask': 324113.5397, 'delta': 72279.56879999994, 't_count': 265, 't_b_count': 160, 't_a_count': 105}, 59900.0: {'volume': 271549.69289999997, 'bid': 173459.1029, 'ask': 98090.59, 'delta': 75368.5129, 't_count': 72, 't_b_count': 42, 't_a_count': 30}, 60000.0: {'volume': 3950043.324900001, 'bid': 2321192.4732, 'ask': 1628850.851700001, 'delta': 692341.621500001, 't_count': 759, 't_b_count': 481, 't_a_count': 278}, 60050.0: {'volume': 59008.8701, 'bid': 4622.2337, 'ask': 54386.6364, 'delta': -49764.402700000006, 't_count': 14, 't_b_count': 8, 't_a_count': 6}}}"
1723211323.8351,1723211353.848,"{'delta': -1163882.047300001, 'trade_count': 661, 'buy_trade_count': 327, 'sell_trade_count': 334, 'val': 60000, 'vah': 60000, 'poc': 60000, 'poc_idx': 0, 'poc_volume': 4064652, 'total_volume': 5001513.638699996, 'bid_volume': 1903933.720599999, 'ask_volume': 3082697.8430000055, 'profiles': {60000.0: {'volume': 4064652.937200007, 'bid': 1328162.5804999988, 'ask': 2736490.356700005, 'delta': -1408327.7762000004, 't_count': 476, 't_b_count': 197, 't_a_count': 279}, 60050.0: {'volume': 936860.7015, 'bid': 590653.2151999999, 'ask': 346207.48630000005, 'delta': 244445.72890000005, 't_count': 185, 't_b_count': 130, 't_a_count': 55}}}"
1723211353.848,1723211383.0551,"{'delta': 2298198.2662000004, 'trade_count': 954, 'buy_trade_count': 702, 'sell_trade_count': 252, 'val': 60050, 'vah': 60050, 'poc': 60050, 'poc_idx': 0, 'poc_volume': 3900867, 'total_volume': 5006204.697599996, 'bid_volume': 3650159.9978000005, 'ask_volume': 1354003.2157, 'profiles': {60050.0: {'volume': 3900867.6921999995, 'bid': 2854584.4551, 'ask': 1046283.2371000003, 'delta': 1808301.2179999996, 't_count': 723, 't_b_count': 530, 't_a_count': 193}, 60100.0: {'volume': 1105337.0054000004, 'bid': 797617.0268000003, 'ask': 307719.9786000001, 'delta': 489897.04819999996, 't_count': 231, 't_b_count': 172, 't_a_count': 59}}}"
1723211383.0756,1723211395.0718,"{'delta': 2088166.574299997, 'trade_count': 1301, 'buy_trade_count': 1086, 'sell_trade_count': 215, 'val': 60100, 'vah': 60200, 'poc': 60150, 'poc_idx': 1, 'poc_volume': 2747828, 'total_volume': 5006818.6613, 'bid_volume': 3546410.080599999, 'ask_volume': 1459326.0435000004, 'profiles': {60100.0: {'volume': 2064431.0997999986, 'bid': 1322982.0342999997, 'ask': 741449.0655, 'delta': 581532.9687999992, 't_count': 523, 't_b_count': 413, 't_a_count': 110}, 60150.0: {'volume': 2747828.948099998, 'bid': 2031877.5956999995, 'ask': 715951.3523999996, 'delta': 1315926.2433000002, 't_count': 726, 't_b_count': 625, 't_a_count': 101}, 60200.0: {'volume': 194558.6134, 'bid': 192632.98779999997, 'ask': 1925.6256, 'delta': 190707.3622, 't_count': 52, 't_b_count': 48, 't_a_count': 4}}}"
1723211395.0718,1723211397.1426,"{'delta': 4377508.672899999, 'trade_count': 815, 'buy_trade_count': 778, 'sell_trade_count': 37, 'val': 60200, 'vah': 60250, 'poc': 60250, 'poc_idx': 1, 'poc_volume': 2639095, 'total_volume': 5006451.589500003, 'bid_volume': 4674522.4413, 'ask_volume': 314471.45830000006, 'profiles': {60200.0: {'volume': 2367355.9178000004, 'bid': 2109557.1861, 'ask': 257798.7317, 'delta': 1851758.4544, 't_count': 583, 't_b_count': 553, 't_a_count': 30}, 60250.0: {'volume': 2639095.6717, 'bid': 2582422.9450999997, 'ask': 56672.72660000001, 'delta': 2525750.2184999995, 't_count': 232, 't_b_count': 225, 't_a_count': 7}}}"
1723211397.1621,1723211402.6462,"{'delta': 936826.2407999984, 'trade_count': 722, 'buy_trade_count': 426, 'sell_trade_count': 296, 'val': 60250, 'vah': 60250, 'poc': 60250, 'poc_idx': 1, 'poc_volume': 4785016, 'total_volume': 5004232.611399998, 'bid_volume': 2970288.4889, 'ask_volume': 2031715.776800001, 'profiles': {60250.0: {'volume': 4785016.1082000015, 'bid': 2757636.459399999, 'ask': 2027379.648800001, 'delta': 730256.8105999997, 't_count': 694, 't_b_count': 403, 't_a_count': 291}, 60200.0: {'volume': 219216.50320000004, 'bid': 212892.96670000005, 'ask': 6323.5365, 'delta': 206569.4302, 't_count': 28, 't_b_count': 23, 't_a_count': 5}}}"
1723211402.6462,1723211411.9782,"{'delta': -590220.3031999969, 'trade_count': 755, 'buy_trade_count': 295, 'sell_trade_count': 460, 'val': 60200, 'vah': 60200, 'poc': 60200, 'poc_idx': 1, 'poc_volume': 3779335, 'total_volume': 5019666.198199994, 'bid_volume': 2209300.978500002, 'ask_volume': 2795672.806399999, 'profiles': {60250.0: {'volume': 1155486.9841999998, 'bid': 657464.6003, 'ask': 498022.38389999984, 'delta': 159442.21640000003, 't_count': 156, 't_b_count': 69, 't_a_count': 87}, 60200.0: {'volume': 3779335.618999996, 'bid': 1557258.3471999993, 'ask': 2222077.2718, 'delta': -664818.9245999967, 't_count': 578, 't_b_count': 226, 't_a_count': 352}, 60150.0: {'volume': 84843.59499999999, 'bid': 0, 'ask': 84843.59499999999, 'delta': -84843.59499999999, 't_count': 21, 't_b_count': 0, 't_a_count': 21}}}"
1723211411.9782,1723211420.0995,"{'delta': 2010159.8427999986, 'trade_count': 901, 'buy_trade_count': 636, 'sell_trade_count': 265, 'val': 60250, 'vah': 60300, 'poc': 60250, 'poc_idx': 0, 'poc_volume': 2996296, 'total_volume': 5000412.759599997, 'bid_volume': 3493238.822999999, 'ask_volume': 1495126.4583999997, 'profiles': {60250.0: {'volume': 2996296.587200002, 'bid': 2091182.6225999985, 'ask': 905113.9646, 'delta': 1186068.6579999991, 't_count': 441, 't_b_count': 326, 't_a_count': 115}, 60300.0: {'volume': 2004116.1724000003, 'bid': 1414103.6786000002, 'ask': 590012.4938000004, 'delta': 824091.1848000007, 't_count': 460, 't_b_count': 310, 't_a_count': 150}}}"
1723211420.0995,1723211440.7208,"{'delta': -661251.9676999995, 'trade_count': 843, 'buy_trade_count': 375, 'sell_trade_count': 468, 'val': 60250, 'vah': 60300, 'poc': 60250, 'poc_idx': 0, 'poc_volume': 2999715, 'total_volume': 5001455.5233000005, 'bid_volume': 2170041.493000001, 'ask_volume': 2830871.553499997, 'profiles': {60300.0: {'volume': 2001740.0731000013, 'bid': 756941.1672999996, 'ask': 1244798.905800001, 'delta': -487857.7385000004, 't_count': 331, 't_b_count': 155, 't_a_count': 176}, 60250.0: {'volume': 2999715.450199996, 'bid': 1413160.6105000004, 'ask': 1586554.8397000013, 'delta': -173394.2292000002, 't_count': 512, 't_b_count': 220, 't_a_count': 292}}}"
1723211441.0353,1723211465.2204,"{'delta': -1841207.1986000005, 'trade_count': 921, 'buy_trade_count': 305, 'sell_trade_count': 616, 'val': 60250, 'vah': 60250, 'poc': 60250, 'poc_idx': 1, 'poc_volume': 4401390, 'total_volume': 5069241.975000001, 'bid_volume': 1607211.9970999998, 'ask_volume': 3453778.637200002, 'profiles': {60250.0: {'volume': 4401390.1988, 'bid': 1418720.2811000005, 'ask': 2982669.917700004, 'delta': -1563949.6365999994, 't_count': 809, 't_b_count': 272, 't_a_count': 537}, 60200.0: {'volume': 667851.7762, 'bid': 195297.10710000005, 'ask': 472554.66909999994, 'delta': -277257.5619999999, 't_count': 112, 't_b_count': 33, 't_a_count': 79}}}"
1723211465.2204,1723211478.2367,"{'delta': 888634.4589999997, 'trade_count': 916, 'buy_trade_count': 534, 'sell_trade_count': 382, 'val': 60200, 'vah': 60300, 'poc': 60200, 'poc_idx': 0, 'poc_volume': 2239552, 'total_volume': 5000183.764799987, 'bid_volume': 2944409.1118999966, 'ask_volume': 2048246.4302000003, 'profiles': {60200.0: {'volume': 2239552.3295000014, 'bid': 870578.0117999997, 'ask': 1368974.3177000007, 'delta': -498396.30590000085, 't_count': 303, 't_b_count': 71, 't_a_count': 232}, 60250.0: {'volume': 1476793.6296999997, 'bid': 824238.2345000007, 'ask': 652555.3952000006, 'delta': 171682.8392999999, 't_count': 326, 't_b_count': 191, 't_a_count': 135}, 60300.0: {'volume': 1283837.8056000003, 'bid': 1249592.8656000004, 'ask': 34244.94000000001, 'delta': 1215347.9256000007, 't_count': 287, 't_b_count': 272, 't_a_count': 15}}}"
1723211478.2367,1723211484.8894,"{'delta': 3557179.544899993, 'trade_count': 1303, 'buy_trade_count': 1138, 'sell_trade_count': 165, 'val': 60300, 'vah': 60400, 'poc': 60350, 'poc_idx': 1, 'poc_volume': 2875197, 'total_volume': 5171367.523500006, 'bid_volume': 4334239.0741999885, 'ask_volume': 807093.9892999999, 'profiles': {60300.0: {'volume': 503169.81509999995, 'bid': 458113.47549999994, 'ask': 45056.3396, 'delta': 413057.13589999994, 't_count': 159, 't_b_count': 142, 't_a_count': 17}, 60350.0: {'volume': 2875197.7971999953, 'bid': 2399618.2103999984, 'ask': 475579.58679999993, 'delta': 1924038.6236000028, 't_count': 758, 't_b_count': 658, 't_a_count': 100}, 60400.0: {'volume': 1792999.9111999976, 'bid': 1506541.8482999997, 'ask': 286458.06289999996, 'delta': 1220083.7854000009, 't_count': 386, 't_b_count': 338, 't_a_count': 48}}}"
1723211484.8907,1723211490.1449,"{'delta': 2469351.1436000005, 'trade_count': 610, 'buy_trade_count': 428, 'sell_trade_count': 182, 'val': 60400, 'vah': 60400, 'poc': 60400, 'poc_idx': 1, 'poc_volume': 4803476, 'total_volume': 5000704.428399994, 'bid_volume': 3727296.586000001, 'ask_volume': 1264891.7713000008, 'profiles': {60400.0: {'volume': 4803476.394499996, 'bid': 3551805.874000001, 'ask': 1251670.5205000003, 'delta': 2300135.3535, 't_count': 575, 't_b_count': 406, 't_a_count': 169}, 60350.0: {'volume': 197228.0338999999, 'bid': 183221.91199999995, 'ask': 14006.121899999998, 'delta': 169215.79009999998, 't_count': 35, 't_b_count': 22, 't_a_count': 13}}}"
1723211490.1449,1723211495.6964,"{'delta': 2068987.3944999983, 'trade_count': 1034, 'buy_trade_count': 842, 'sell_trade_count': 192, 'val': 60450, 'vah': 60450, 'poc': 60450, 'poc_idx': 1, 'poc_volume': 3577642, 'total_volume': 5006147.118100002, 'bid_volume': 3537446.4221000005, 'ask_volume': 1468579.8617999996, 'profiles': {60400.0: {'volume': 1428504.134899999, 'bid': 1126491.9393, 'ask': 302012.19560000004, 'delta': 824479.7437, 't_count': 250, 't_b_count': 230, 't_a_count': 20}, 60450.0: {'volume': 3577642.983200005, 'bid': 2411075.3170000003, 'ask': 1166567.6661999996, 'delta': 1244507.650800001, 't_count': 784, 't_b_count': 612, 't_a_count': 172}}}"
1723211495.6964,1723211511.3065,"{'delta': -150725.89179999955, 'trade_count': 1037, 'buy_trade_count': 500, 'sell_trade_count': 537, 'val': 60450, 'vah': 60450, 'poc': 60450, 'poc_idx': 2, 'poc_volume': 3686435, 'total_volume': 5006881.950999992, 'bid_volume': 2428078.0296000047, 'ask_volume': 2553481.6745, 'profiles': {60450.0: {'volume': 3686435.8995999903, 'bid': 2149790.7099, 'ask': 1536645.189700001, 'delta': 613145.5202000001, 't_count': 731, 't_b_count': 440, 't_a_count': 291}, 60400.0: {'volume': 1259591.1350999994, 'bid': 268869.2877000002, 'ask': 990721.8473999999, 'delta': -721852.5597000001, 't_count': 288, 't_b_count': 59, 't_a_count': 229}, 60350.0: {'volume': 60854.916300000004, 'bid': 9418.032, 'ask': 51436.884300000005, 'delta': -42018.852300000006, 't_count': 18, 't_b_count': 1, 't_a_count': 17}}}"
1723211511.3547,1723211528.2384,"{'delta': -2368813.329699999, 'trade_count': 709, 'buy_trade_count': 211, 'sell_trade_count': 498, 'val': 60350, 'vah': 60400, 'poc': 60350, 'poc_idx': 0, 'poc_volume': 3345077, 'total_volume': 5002475.853500007, 'bid_volume': 1316106.7523, 'ask_volume': 3685644.591599998, 'profiles': {60350.0: {'volume': 3345077.8872999973, 'bid': 716464.4062999999, 'ask': 2628613.4809999987, 'delta': -1912149.0747000016, 't_count': 426, 't_b_count': 102, 't_a_count': 324}, 60400.0: {'volume': 1657397.9662000001, 'bid': 600366.8555999998, 'ask': 1057031.1105999995, 'delta': -456664.25499999995, 't_count': 283, 't_b_count': 109, 't_a_count': 174}}}"
1723211528.2384,1723211542.7174,"{'delta': -2397479.8364000013, 'trade_count': 744, 'buy_trade_count': 234, 'sell_trade_count': 510, 'val': 60350, 'vah': 60350, 'poc': 60350, 'poc_idx': 0, 'poc_volume': 5025992, 'total_volume': 5025992.542600003, 'bid_volume': 1314256.3530999995, 'ask_volume': 3700876.1235, 'profiles': {60350.0: {'volume': 5025992.542600003, 'bid': 1314256.3530999995, 'ask': 3711736.189500001, 'delta': -2397479.8364000013, 't_count': 744, 't_b_count': 234, 't_a_count': 510}}}"
1723211542.7175,1723211564.5104,"{'delta': -2549559.8265, 'trade_count': 1076, 'buy_trade_count': 252, 'sell_trade_count': 824, 'val': 60250, 'vah': 60350, 'poc': 60250, 'poc_idx': 0, 'poc_volume': 1750300, 'total_volume': 5013859.367300005, 'bid_volume': 1232149.7703999998, 'ask_volume': 3779477.422499996, 'profiles': {60350.0: {'volume': 1652074.657199998, 'bid': 416196.73719999986, 'ask': 1235877.9199999976, 'delta': -819681.1828000004, 't_count': 314, 't_b_count': 85, 't_a_count': 229}, 60300.0: {'volume': 1611484.6697999989, 'bid': 608535.8460000003, 'ask': 1002948.8238000004, 'delta': -394412.97779999964, 't_count': 459, 't_b_count': 127, 't_a_count': 332}, 60250.0: {'volume': 1750300.0402999998, 'bid': 207417.1872, 'ask': 1542882.8530999997, 'delta': -1335465.6658999994, 't_count': 303, 't_b_count': 40, 't_a_count': 263}}}"
