timestamp,open,high,low,close,volume
2024-08-01 02:37:00,64086.9,64097.7,64029.2,64064.0,3052409.519
2024-08-01 02:38:00,64064.1,64094.9,64052.2,64072.1,3750610.6178
2024-08-01 02:39:00,64072.1,64098.8,64060.0,64096.5,2364044.1514
2024-08-01 02:40:00,64099.7,64103.0,64046.0,64065.1,2209931.6546
2024-08-01 02:41:00,64065.1,64093.9,64060.2,64087.9,3398659.9462
2024-08-01 02:42:00,64087.9,64091.8,64023.0,64023.0,16056810.6984
2024-08-01 02:43:00,64023.1,64049.0,64000.0,64038.4,8089524.238
2024-08-01 02:44:00,64038.4,64041.4,64008.0,64029.7,4369171.4646000005
2024-08-01 02:45:00,64029.7,64029.7,63975.2,63992.6,9217261.6794
2024-08-01 02:46:00,63992.5,63992.6,63906.1,63926.8,19728873.2184
2024-08-01 02:47:00,63926.9,63956.0,63898.0,63950.2,11355291.92
2024-08-01 02:48:00,63950.3,63966.0,63865.4,63920.1,23834946.149
2024-08-01 02:49:00,63920.0,63926.0,63876.8,63910.0,9682473.6602
2024-08-01 02:50:00,63910.0,63920.0,63900.0,63912.4,5047995.5416
2024-08-01 02:51:00,63912.4,64019.6,63903.7,64007.9,11688106.4246
2024-08-01 02:52:00,64008.0,64029.9,64000.0,64024.9,5256968.6644
2024-08-01 02:53:00,64025.6,64045.0,63991.7,64001.6,2593931.8354
2024-08-01 02:54:00,64001.6,64036.8,63997.5,64010.8,2079339.9974
2024-08-01 02:55:00,64010.9,64039.4,63996.0,64031.1,3938539.9414
2024-08-01 02:56:00,64031.0,64086.4,64031.0,64078.0,8758120.0578
2024-08-01 02:57:00,64078.0,64080.0,64059.6,64070.7,3052450.7062
2024-08-01 02:58:00,64070.0,64107.8,64066.3,64107.8,11026166.9088
2024-08-01 02:59:00,64107.7,64109.7,64081.8,64081.8,4573075.169
2024-08-01 03:00:00,64081.9,64085.9,64022.3,64080.0,5254817.2956
2024-08-01 03:01:00,64079.9,64105.9,64022.0,64035.6,4844899.3082
2024-08-01 03:02:00,64036.9,64036.9,63931.5,63980.0,21727835.7254
2024-08-01 03:03:00,63984.7,64041.4,63936.0,63969.9,7390350.7002
2024-08-01 03:04:00,63970.7,64030.0,63968.5,64029.3,4960672.262
2024-08-01 03:05:00,64029.2,64046.0,63906.1,63918.8,12518786.8566
2024-08-01 03:06:00,63922.1,63944.6,63840.0,63892.1,31053339.7772
2024-08-01 03:07:00,63892.1,63904.9,63836.0,63862.2,13502508.0906
2024-08-01 03:08:00,63862.7,63951.0,63813.0,63901.8,24290094.1068
2024-08-01 03:09:00,63901.1,63905.0,63773.2,63832.4,38921044.4352
2024-08-01 03:10:00,63832.4,63859.9,63808.8,63830.0,10330196.085
2024-08-01 03:11:00,63830.0,63830.0,63789.5,63808.0,12141916.493
2024-08-01 03:12:00,63808.0,63963.7,63808.0,63925.2,17509838.1336
2024-08-01 03:13:00,63925.6,63932.1,63847.1,63863.9,6499451.224
2024-08-01 03:14:00,63864.0,63864.0,63800.0,63806.7,6906334.595
2024-08-01 03:15:00,63812.0,63905.9,63809.6,63897.0,10765414.605800001
2024-08-01 03:16:00,63896.9,63897.0,63816.6,63816.6,4812828.1856
2024-08-01 03:17:00,63816.1,63817.8,63787.4,63791.2,14528655.59
2024-08-01 03:18:00,63791.2,63791.2,63713.0,63745.8,55700305.7148
2024-08-01 03:19:00,63745.9,63872.0,63722.2,63872.0,20577953.7894
2024-08-01 03:20:00,63875.0,63916.9,63838.5,63882.8,18121589.3762
2024-08-01 03:21:00,63882.8,63917.1,63868.6,63893.5,6791619.244
2024-08-01 03:22:00,63893.6,63928.0,63866.0,63890.7,4976297.3678
2024-08-01 03:23:00,63890.6,63999.0,63878.2,63985.4,18477136.1984
2024-08-01 03:24:00,63986.7,63999.0,63931.2,63971.8,6676187.172
2024-08-01 03:25:00,63971.9,63988.9,63933.5,63933.5,6654144.4424
2024-08-01 03:26:00,63933.5,63983.1,63897.9,63972.1,6561770.0886
2024-08-01 03:27:00,63972.5,63992.8,63972.0,63992.8,2745828.1404
2024-08-01 03:28:00,63992.8,64031.5,63978.1,64024.0,11506671.5038
2024-08-01 03:29:00,64024.0,64033.8,64004.3,64013.2,7418263.517
2024-08-01 03:30:00,64013.2,64021.0,63981.7,64016.4,5645821.3964
2024-08-01 03:31:00,64016.5,64023.5,64008.9,64022.8,5516222.3592
2024-08-01 03:32:00,64022.8,64030.0,64010.2,64025.0,2815341.9652
2024-08-01 03:33:00,64025.0,64037.2,64014.3,64014.4,3545887.0982
2024-08-01 03:34:00,64014.4,64061.9,64014.3,64038.7,6758240.4124
2024-08-01 03:35:00,64038.7,64038.7,63976.6,63984.1,8996628.604
2024-08-01 03:36:00,63985.8,63993.1,63928.9,63967.8,9860965.4494
2024-08-01 03:37:00,63967.3,63967.7,63906.0,63953.9,7142520.8964
2024-08-01 03:38:00,63953.8,63967.9,63912.0,63920.9,3727934.5736
2024-08-01 03:39:00,63921.0,63953.9,63900.1,63900.1,3009170.0556
2024-08-01 03:40:00,63900.2,63934.8,63880.5,63934.8,2938050.7762
2024-08-01 03:41:00,63934.7,63968.6,63926.0,63957.3,7670769.3728
2024-08-01 03:42:00,63957.3,63965.9,63930.0,63930.1,2305437.9948
2024-08-01 03:43:00,63930.1,63954.0,63913.3,63951.6,6652351.7524
2024-08-01 03:44:00,63950.4,63982.2,63950.3,63977.1,2652190.545
2024-08-01 03:45:00,63977.1,64003.4,63963.4,64002.5,4865505.2082
2024-08-01 03:46:00,64002.6,64027.5,64002.5,64016.2,2548759.7514
2024-08-01 03:47:00,64016.2,64024.2,64010.0,64014.7,2113984.0346
2024-08-01 03:48:00,64014.7,64020.0,64005.1,64019.9,3290083.8358
2024-08-01 03:49:00,64020.0,64027.2,64010.1,64010.1,3267740.8982
2024-08-01 03:50:00,64010.2,64030.4,64010.1,64023.0,2827390.2498
2024-08-01 03:51:00,64023.0,64045.2,64015.1,64027.7,8934611.9598
2024-08-01 03:52:00,64027.7,64027.8,64016.8,64016.9,2739560.1338
2024-08-01 03:53:00,64016.8,64019.1,63956.1,63960.9,11591609.662
2024-08-01 03:54:00,63960.9,63973.7,63927.6,63930.0,3070213.8156
2024-08-01 03:55:00,63930.0,63938.7,63900.0,63902.5,4193998.0344
2024-08-01 03:56:00,63902.6,63904.5,63855.0,63855.4,13569085.844800001
2024-08-01 03:57:00,63855.4,63947.7,63855.3,63909.8,10828247.5434
2024-08-01 03:58:00,63908.6,63929.4,63900.0,63923.8,3241283.1934
2024-08-01 03:59:00,63923.9,63925.0,63893.0,63910.2,8849445.7702
2024-08-01 04:00:00,63910.1,63921.7,63880.0,63921.1,7213216.292
2024-08-01 04:01:00,63921.2,63947.4,63896.1,63947.3,5593286.3738
2024-08-01 04:02:00,63947.4,63947.4,63873.7,63932.1,4404673.7108000005
2024-08-01 04:03:00,63932.1,63953.9,63896.0,63945.3,3896529.6338
2024-08-01 04:04:00,63945.4,63945.9,63907.8,63907.9,1857030.1464
2024-08-01 04:05:00,63907.9,63980.1,63907.8,63965.7,12723520.5892
2024-08-01 04:06:00,63961.3,64006.2,63936.2,63999.7,6318148.4086
2024-08-01 04:07:00,63996.1,64020.0,63986.3,64014.1,7241756.0378
2024-08-01 04:08:00,64009.9,64017.8,63962.7,63969.2,3797234.8348
2024-08-01 04:09:00,63969.1,63982.9,63960.0,63970.2,1526272.8362
2024-08-01 04:10:00,63972.7,63992.7,63968.8,63971.3,1396871.173
2024-08-01 04:11:00,63971.2,63986.6,63942.4,63960.0,2576320.3252
2024-08-01 04:12:00,63959.9,64026.5,63959.9,64015.7,7315144.0678
2024-08-01 04:13:00,64015.7,64043.0,64015.7,64036.2,12026071.5416
2024-08-01 04:14:00,64036.3,64036.3,64016.1,64022.6,4012472.479
2024-08-01 04:15:00,64022.6,64022.7,64000.0,64017.8,7225553.635
2024-08-01 04:16:00,64017.8,64023.0,64005.8,64009.1,3217776.5992
2024-08-01 04:17:00,64009.1,64009.1,63915.0,63926.5,8959667.2922
2024-08-01 04:18:00,63928.0,63933.7,63822.5,63837.1,20226485.4764
2024-08-01 04:19:00,63837.1,63909.6,63837.1,63878.2,9029422.9136
2024-08-01 04:20:00,63878.1,63950.0,63878.1,63925.2,6632810.9162
2024-08-01 04:21:00,63925.3,63937.5,63907.0,63937.5,4125229.4574
2024-08-01 04:22:00,63937.5,63965.9,63930.3,63935.0,3741401.1038
2024-08-01 04:23:00,63935.0,63935.0,63896.2,63914.6,4616757.1716
2024-08-01 04:24:00,63914.5,63934.2,63890.0,63895.0,5670894.5698
2024-08-01 04:25:00,63895.3,63960.5,63890.0,63949.7,3309858.08
2024-08-01 04:26:00,63947.2,63947.2,63850.0,63870.7,6389643.2852
2024-08-01 04:27:00,63870.6,63870.7,63798.0,63808.8,18957216.6244
2024-08-01 04:28:00,63808.8,63888.0,63800.0,63806.9,36997187.9644
2024-08-01 04:29:00,63807.0,63819.0,63802.9,63815.4,7523548.1304
2024-08-01 04:30:00,63815.3,63841.4,63805.6,63830.3,10980693.5206
2024-08-01 04:31:00,63830.4,63895.1,63808.1,63808.2,6174337.898
2024-08-01 04:32:00,63808.1,63857.8,63800.5,63810.3,7098884.7276
2024-08-01 04:33:00,63810.3,63825.2,63750.0,63767.5,21628819.3136
2024-08-01 04:34:00,63767.5,63808.5,63767.5,63792.5,6745994.6506
2024-08-01 04:35:00,63792.5,63874.4,63790.6,63851.5,10365939.8574
2024-08-01 04:36:00,63851.4,63887.1,63774.6,63776.0,8175521.2544
2024-08-01 04:37:00,63776.1,63828.3,63737.7,63825.8,10592648.6078
2024-08-01 04:38:00,63828.9,63867.0,63818.7,63849.2,5541306.9136
2024-08-01 04:39:00,63849.3,63922.2,63841.4,63910.1,25155658.527400002
2024-08-01 04:40:00,63910.0,63910.1,63847.3,63861.9,5816738.6604
2024-08-01 04:41:00,63862.0,63870.3,63780.0,63780.0,4630604.9252
2024-08-01 04:42:00,63780.1,63790.8,63758.0,63759.7,9101864.3864
2024-08-01 04:43:00,63759.7,63782.7,63667.0,63718.1,56502003.3566
2024-08-01 04:44:00,63718.0,63786.0,63714.0,63778.1,19039329.602
2024-08-01 04:45:00,63778.9,63837.4,63770.8,63796.7,12606849.5576
2024-08-01 04:46:00,63796.8,63796.8,63693.0,63718.3,6560702.5346
2024-08-01 04:47:00,63718.4,63751.8,63692.4,63699.2,8912470.2838
2024-08-01 04:48:00,63699.1,63704.1,63570.0,63633.8,109429324.776
2024-08-01 04:49:00,63635.0,63757.3,63634.9,63688.9,64179276.7478
2024-08-01 04:50:00,63689.0,63733.0,63644.9,63655.4,14362850.6232
2024-08-01 04:51:00,63655.5,63699.3,63642.1,63662.0,10847384.958
2024-08-01 04:52:00,63662.0,63673.3,63646.0,63648.0,14881200.8288
2024-08-01 04:53:00,63648.1,63652.9,63630.1,63630.1,5011261.7646
2024-08-01 04:54:00,63630.1,63646.8,63601.0,63605.3,22531644.865
2024-08-01 04:55:00,63605.3,63751.3,63513.5,63744.0,142378410.8298
2024-08-01 04:56:00,63744.0,63760.0,63694.7,63713.3,19260558.3072
2024-08-01 04:57:00,63713.3,63743.5,63653.1,63737.7,7259128.2012
2024-08-01 04:58:00,63738.9,63758.8,63698.8,63715.0,7199527.4502
2024-08-01 04:59:00,63715.0,63731.1,63692.3,63711.2,7317295.6402
2024-08-01 05:00:00,63711.2,63716.6,63593.5,63597.3,25011450.352
2024-08-01 05:01:00,63597.3,63630.0,63577.0,63613.0,21049055.4996
2024-08-01 05:02:00,63613.1,63628.0,63565.6,63615.1,32605457.8616
2024-08-01 05:03:00,63615.1,63635.0,63590.0,63595.0,9470264.653
2024-08-01 05:04:00,63595.1,63609.9,63589.9,63593.3,8759227.4624
2024-08-01 05:05:00,63593.4,63619.3,63585.0,63586.5,8915369.059
2024-08-01 05:06:00,63586.5,63705.9,63535.5,63705.9,21668434.7756
2024-08-01 05:07:00,63706.2,63758.8,63674.9,63744.5,16344783.9586
2024-08-01 05:08:00,63744.5,63770.0,63723.2,63753.7,13606671.881
2024-08-01 05:09:00,63753.6,63815.9,63750.0,63802.2,10330291.2682
2024-08-01 05:10:00,63802.2,63840.0,63802.1,63816.3,12650371.7776
2024-08-01 05:11:00,63815.6,63839.8,63809.5,63839.2,4893663.8452
2024-08-01 05:12:00,63839.8,63870.0,63831.8,63869.7,8537378.4642
2024-08-01 05:13:00,63870.0,63905.0,63826.2,63831.6,14940196.2096
2024-08-01 05:14:00,63826.3,63930.0,63826.2,63921.4,15203115.6432
2024-08-01 05:15:00,63921.4,63987.9,63892.5,63978.0,32020879.4558
2024-08-01 05:16:00,63978.0,63992.8,63968.2,63984.0,17377105.0284
2024-08-01 05:17:00,63984.1,63990.0,63973.4,63985.8,11880160.917200001
2024-08-01 05:18:00,63985.7,63986.0,63983.0,63983.0,6136380.0786
2024-08-01 05:19:00,63983.0,63990.0,63939.9,63940.4,15221933.2778
2024-08-01 05:20:00,63940.4,63960.0,63915.3,63920.0,10972334.1182
2024-08-01 05:21:00,63920.0,63950.0,63909.2,63925.8,10052897.331
2024-08-01 05:22:00,63925.8,63950.0,63911.6,63950.0,8251352.1926
2024-08-01 05:23:00,63950.0,63993.2,63949.9,63986.0,5158575.3688
2024-08-01 05:24:00,63986.0,63998.0,63971.2,63983.5,5934348.5366
2024-08-01 05:25:00,63983.6,64145.0,63983.5,64103.9,87445514.267
2024-08-01 05:26:00,64103.9,64116.4,64057.4,64089.6,12745134.6118
2024-08-01 05:27:00,64089.6,64116.0,64075.3,64116.0,13385584.0182
2024-08-01 05:28:00,64116.0,64149.8,64115.0,64148.0,15909603.911
2024-08-01 05:29:00,64148.0,64164.7,64141.7,64163.3,17926950.7658
2024-08-01 05:30:00,64163.4,64180.0,64106.4,64111.5,16425190.7368
2024-08-01 05:31:00,64116.0,64144.8,64091.6,64100.9,9849079.481
2024-08-01 05:32:00,64100.8,64129.9,64088.7,64104.5,5943644.0514
2024-08-01 05:33:00,64104.5,64104.5,64090.0,64095.3,3364570.3340000003
2024-08-01 05:34:00,64095.3,64103.0,64090.1,64090.2,3999300.0256
2024-08-01 05:35:00,64090.2,64137.0,64090.1,64131.2,5282894.8218
2024-08-01 05:36:00,64131.2,64158.9,64103.7,64122.6,9919025.5632
2024-08-01 05:37:00,64122.6,64122.6,64094.3,64122.2,4934705.6964
2024-08-01 05:38:00,64122.1,64130.0,64099.5,64103.0,5017341.8002
2024-08-01 05:39:00,64107.8,64111.3,64094.3,64108.4,3160467.5878
2024-08-01 05:40:00,64104.5,64113.4,64094.3,64112.8,2824188.7516
2024-08-01 05:41:00,64112.8,64136.5,64102.3,64136.5,2956403.9692
2024-08-01 05:42:00,64136.5,64189.7,64136.4,64172.0,24405327.9554
2024-08-01 05:43:00,64171.9,64199.6,64154.0,64185.4,22318394.868
2024-08-01 05:44:00,64185.4,64322.7,64185.4,64290.0,69300154.603
2024-08-01 05:45:00,64290.1,64290.1,64247.4,64256.2,15328611.4362
2024-08-01 05:46:00,64256.1,64256.2,64212.0,64212.4,20024828.0436
2024-08-01 05:47:00,64212.4,64220.0,64207.8,64207.9,4019440.782
2024-08-01 05:48:00,64207.9,64260.0,64207.8,64259.9,6788912.0882
2024-08-01 05:49:00,64260.0,64283.0,64259.9,64283.0,5491413.5524
