first_trade_ts,last_trade_ts,profiling
1722526530.0749,1722526542.8373,"{'delta': 2760253.8155000005, 'trade_count': 1565, 'buy_trade_count': 1080, 'sell_trade_count': 485, 'val': 63000, 'vah': 63000, 'poc': 63000, 'poc_idx': 1, 'poc_volume': 7267896, 'total_volume': 10052334.0259, 'bid_volume': 6391744.339499995, 'ask_volume': 3644780.6292}"
1722526542.8373,1722526558.4986,"{'delta': 2794108.422100002, 'trade_count': 1085, 'buy_trade_count': 651, 'sell_trade_count': 434, 'val': 63000, 'vah': 63000, 'poc': 63000, 'poc_idx': 0, 'poc_volume': 9994980, 'total_volume': 10000464.018499997, 'bid_volume': 6397223.195299987, 'ask_volume': 3544903.075700001}"
1722526558.4986,1722526607.262,"{'delta': -610548.0645999997, 'trade_count': 2010, 'buy_trade_count': 917, 'sell_trade_count': 1093, 'val': 62900, 'vah': 62950, 'poc': 62950, 'poc_idx': 1, 'poc_volume': 4640871, 'total_volume': 10052503.561799979, 'bid_volume': 4720851.719800003, 'ask_volume': 5329952.645500003}"
1722526607.262,1722526638.0372,"{'delta': 3032946.686900002, 'trade_count': 1539, 'buy_trade_count': 880, 'sell_trade_count': 659, 'val': 62900, 'vah': 62950, 'poc': 62900, 'poc_idx': 0, 'poc_volume': 6948579, 'total_volume': 10000390.194700003, 'bid_volume': 6494008.384799996, 'ask_volume': 3477114.7444}"
1722526638.0373,1722526672.739,"{'delta': -2426175.237899999, 'trade_count': 2139, 'buy_trade_count': 691, 'sell_trade_count': 1448, 'val': 62800, 'vah': 62900, 'poc': 62900, 'poc_idx': 3, 'poc_volume': 3953599, 'total_volume': 10017853.307499979, 'bid_volume': 3792756.4791000034, 'ask_volume': 6219188.802799998}"
1722526672.7561,1722526716.7801,"{'delta': 5144658.924000013, 'trade_count': 1895, 'buy_trade_count': 1305, 'sell_trade_count': 590, 'val': 62800, 'vah': 62900, 'poc': 62850, 'poc_idx': 2, 'poc_volume': 3630213, 'total_volume': 10004223.03480002, 'bid_volume': 7571676.048000017, 'ask_volume': 2429782.0554}"
1722526716.7801,1722526767.936,"{'delta': -516216.33589999843, 'trade_count': 1925, 'buy_trade_count': 1084, 'sell_trade_count': 841, 'val': 62900, 'vah': 62950, 'poc': 62950, 'poc_idx': 2, 'poc_volume': 5522521, 'total_volume': 10003816.006100006, 'bid_volume': 4743799.8351, 'ask_volume': 5249129.214300001}"
1722526767.936,1722526812.6216,"{'delta': -2579351.6446000026, 'trade_count': 1852, 'buy_trade_count': 774, 'sell_trade_count': 1078, 'val': 62800, 'vah': 62850, 'poc': 62850, 'poc_idx': 2, 'poc_volume': 4881227, 'total_volume': 10011962.005999977, 'bid_volume': 3715990.8007000005, 'ask_volume': 6283158.820999996}"
1722526812.6216,1722526825.7021,"{'delta': -2818652.6306999982, 'trade_count': 1453, 'buy_trade_count': 622, 'sell_trade_count': 831, 'val': 62750, 'vah': 62800, 'poc': 62750, 'poc_idx': 1, 'poc_volume': 5156730, 'total_volume': 10024282.497100007, 'bid_volume': 3602752.1580000003, 'ask_volume': 6421342.076799996}"
1722526825.7021,1722526844.9729,"{'delta': 2013016.0310000018, 'trade_count': 1307, 'buy_trade_count': 821, 'sell_trade_count': 486, 'val': 62750, 'vah': 62800, 'poc': 62800, 'poc_idx': 1, 'poc_volume': 4780311, 'total_volume': 10025477.161799986, 'bid_volume': 6019120.945600013, 'ask_volume': 4003907.4654999985}"
1722526844.9729,1722526888.9805,"{'delta': -1205860.8944999992, 'trade_count': 1470, 'buy_trade_count': 714, 'sell_trade_count': 756, 'val': 62850, 'vah': 62850, 'poc': 62850, 'poc_idx': 1, 'poc_volume': 8951422, 'total_volume': 10052887.232499994, 'bid_volume': 4423450.312399992, 'ask_volume': 5627363.666699991}"
1722526888.9805,1722526928.7564,"{'delta': 2253188.66600001, 'trade_count': 1394, 'buy_trade_count': 830, 'sell_trade_count': 564, 'val': 62800, 'vah': 62800, 'poc': 62800, 'poc_idx': 1, 'poc_volume': 7632705, 'total_volume': 10063284.544200009, 'bid_volume': 6158236.605100004, 'ask_volume': 3878976.136300005}"
1722526928.7707,1722526935.9202,"{'delta': 9252598.445999999, 'trade_count': 536, 'buy_trade_count': 464, 'sell_trade_count': 72, 'val': 62850, 'vah': 62850, 'poc': 62850, 'poc_idx': 1, 'poc_volume': 8546917, 'total_volume': 10237841.328, 'bid_volume': 9726377.534999998, 'ask_volume': 492621.441}"
1722526935.9202,1722526970.9543,"{'delta': 4457628.319300004, 'trade_count': 2056, 'buy_trade_count': 1462, 'sell_trade_count': 594, 'val': 62850, 'vah': 62950, 'poc': 62850, 'poc_idx': 0, 'poc_volume': 3072218, 'total_volume': 10069477.06369998, 'bid_volume': 7254429.365699991, 'ask_volume': 2805924.372199999}"
1722526971.0016,1722526997.5791,"{'delta': -2907122.3414999987, 'trade_count': 1297, 'buy_trade_count': 470, 'sell_trade_count': 827, 'val': 62900, 'vah': 62950, 'poc': 62900, 'poc_idx': 0, 'poc_volume': 5119721, 'total_volume': 10053583.132499985, 'bid_volume': 3573230.395499999, 'ask_volume': 6479660.560599991}"
1722526997.5791,1722527046.0557,"{'delta': -2324929.3311999994, 'trade_count': 1822, 'buy_trade_count': 800, 'sell_trade_count': 1022, 'val': 62850, 'vah': 62900, 'poc': 62850, 'poc_idx': 0, 'poc_volume': 6248816, 'total_volume': 10046725.941800013, 'bid_volume': 3860898.305299994, 'ask_volume': 6150678.846900007}"
1722527046.0557,1722527086.6717,"{'delta': 3364573.063200003, 'trade_count': 1810, 'buy_trade_count': 998, 'sell_trade_count': 812, 'val': 62850, 'vah': 62900, 'poc': 62900, 'poc_idx': 2, 'poc_volume': 5707526, 'total_volume': 10011281.754799986, 'bid_volume': 6686480.279099995, 'ask_volume': 3296201.9647000004}"
1722527086.6718,1722527139.5901,"{'delta': 3098463.8595, 'trade_count': 1768, 'buy_trade_count': 1018, 'sell_trade_count': 750, 'val': 62900, 'vah': 62950, 'poc': 62900, 'poc_idx': 0, 'poc_volume': 7027821, 'total_volume': 10067476.300699975, 'bid_volume': 6582970.080099996, 'ask_volume': 3480919.5686000036}"
1722527139.5901,1722527164.2897,"{'delta': -3992499.8489, 'trade_count': 1070, 'buy_trade_count': 489, 'sell_trade_count': 581, 'val': 62900, 'vah': 62950, 'poc': 62900, 'poc_idx': 0, 'poc_volume': 6655470, 'total_volume': 10010250.548900016, 'bid_volume': 3008371.947599998, 'ask_volume': 6997285.405399999}"
1722527164.2897,1722527220.7711,"{'delta': 1293268.0269999963, 'trade_count': 1807, 'buy_trade_count': 1007, 'sell_trade_count': 800, 'val': 62900, 'vah': 62900, 'poc': 62900, 'poc_idx': 0, 'poc_volume': 7277319, 'total_volume': 10068462.021599978, 'bid_volume': 5618585.675099994, 'ask_volume': 4387596.997300002}"
1722527220.7782,1722527260.1464,"{'delta': -4679775.5748999985, 'trade_count': 1380, 'buy_trade_count': 375, 'sell_trade_count': 1005, 'val': 62800, 'vah': 62850, 'poc': 62850, 'poc_idx': 2, 'poc_volume': 5773602, 'total_volume': 10033653.264700012, 'bid_volume': 2676938.8449000004, 'ask_volume': 7346906.566999996}"
1722527260.1464,1722527314.6581,"{'delta': -1077307.2411000037, 'trade_count': 1718, 'buy_trade_count': 745, 'sell_trade_count': 973, 'val': 62750, 'vah': 62800, 'poc': 62750, 'poc_idx': 0, 'poc_volume': 6130150, 'total_volume': 10024018.131499982, 'bid_volume': 4472727.694199998, 'ask_volume': 5540055.198500002}"
1722527314.6581,1722527325.0574,"{'delta': 6088814.988200002, 'trade_count': 1249, 'buy_trade_count': 879, 'sell_trade_count': 370, 'val': 62750, 'vah': 62800, 'poc': 62750, 'poc_idx': 0, 'poc_volume': 4177327, 'total_volume': 10001598.489400027, 'bid_volume': 8043950.236799996, 'ask_volume': 1924180.4701000028}"
1722527325.0574,1722527368.5205,"{'delta': -48400.54580000341, 'trade_count': 1639, 'buy_trade_count': 769, 'sell_trade_count': 870, 'val': 62850, 'vah': 62900, 'poc': 62850, 'poc_idx': 1, 'poc_volume': 5574866, 'total_volume': 10034369.727800006, 'bid_volume': 4992921.715700002, 'ask_volume': 5005063.919400003}"
1722527368.5205,1722527423.3502,"{'delta': -3300155.1126000048, 'trade_count': 1409, 'buy_trade_count': 503, 'sell_trade_count': 906, 'val': 62800, 'vah': 62800, 'poc': 62800, 'poc_idx': 1, 'poc_volume': 7430678, 'total_volume': 10011268.405599982, 'bid_volume': 3354677.0657000015, 'ask_volume': 6616955.3368000025}"
1722527423.3502,1722527456.0436,"{'delta': -7006156.956900007, 'trade_count': 1204, 'buy_trade_count': 408, 'sell_trade_count': 796, 'val': 62750, 'vah': 62750, 'poc': 62750, 'poc_idx': 0, 'poc_volume': 9386159, 'total_volume': 10001533.95450001, 'bid_volume': 1488272.2488, 'ask_volume': 8500707.180699997}"
1722527456.0439,1722527530.0239,"{'delta': 790325.5700999994, 'trade_count': 2297, 'buy_trade_count': 1149, 'sell_trade_count': 1148, 'val': 62750, 'vah': 62850, 'poc': 62850, 'poc_idx': 3, 'poc_volume': 3655918, 'total_volume': 10029146.976900013, 'bid_volume': 5409547.797799998, 'ask_volume': 4607489.8917}"
1722527530.0239,1722527617.9429,"{'delta': -2128847.318799998, 'trade_count': 2086, 'buy_trade_count': 928, 'sell_trade_count': 1158, 'val': 62800, 'vah': 62850, 'poc': 62850, 'poc_idx': 2, 'poc_volume': 4804976, 'total_volume': 10003365.896600004, 'bid_volume': 3925884.5611, 'ask_volume': 6063658.044400003}"
1722527617.9429,1722527658.6636,"{'delta': -1679211.9004000046, 'trade_count': 1506, 'buy_trade_count': 733, 'sell_trade_count': 773, 'val': 62850, 'vah': 62850, 'poc': 62850, 'poc_idx': 0, 'poc_volume': 7927100, 'total_volume': 10007550.588799957, 'bid_volume': 4127352.1468000025, 'ask_volume': 5843381.24459999}"
1722527658.6637,1722527709.4049,"{'delta': 4785346.976299985, 'trade_count': 1752, 'buy_trade_count': 1335, 'sell_trade_count': 417, 'val': 62900, 'vah': 62950, 'poc': 62950, 'poc_idx': 2, 'poc_volume': 5767540, 'total_volume': 10062186.24749998, 'bid_volume': 7402703.8176999865, 'ask_volume': 2638419.6355999997}"
1722527709.4672,1722527749.0955,"{'delta': 6628547.370999999, 'trade_count': 1336, 'buy_trade_count': 1025, 'sell_trade_count': 311, 'val': 62950, 'vah': 63000, 'poc': 62950, 'poc_idx': 0, 'poc_volume': 6294588, 'total_volume': 10001039.106399996, 'bid_volume': 8268089.1237, 'ask_volume': 1686245.8676999996}"
1722527749.0955,1722527764.8986,"{'delta': 6001579.763999997, 'trade_count': 1550, 'buy_trade_count': 1290, 'sell_trade_count': 260, 'val': 63000, 'vah': 63050, 'poc': 63000, 'poc_idx': 0, 'poc_volume': 5079491, 'total_volume': 10004385.400199985, 'bid_volume': 7996176.257099985, 'ask_volume': 2001402.8180999996}"
1722527764.8986,1722527778.7215,"{'delta': 5202775.858999996, 'trade_count': 1341, 'buy_trade_count': 1071, 'sell_trade_count': 270, 'val': 63100, 'vah': 63100, 'poc': 63100, 'poc_idx': 1, 'poc_volume': 8437803, 'total_volume': 10012694.78719999, 'bid_volume': 7587744.624299984, 'ask_volume': 2404959.4640999986}"
1722527778.7215,1722527820.1641,"{'delta': 2018472.5136999988, 'trade_count': 1745, 'buy_trade_count': 1012, 'sell_trade_count': 733, 'val': 63050, 'vah': 63100, 'poc': 63100, 'poc_idx': 1, 'poc_volume': 5616727, 'total_volume': 10016184.995699976, 'bid_volume': 6016382.403200002, 'ask_volume': 3998793.1668000016}"
1722527820.1641,1722527849.4825,"{'delta': -115797.41430000038, 'trade_count': 1188, 'buy_trade_count': 701, 'sell_trade_count': 487, 'val': 63100, 'vah': 63100, 'poc': 63100, 'poc_idx': 1, 'poc_volume': 9588395, 'total_volume': 10009784.986899989, 'bid_volume': 4940118.764900002, 'ask_volume': 5062791.200600005}"
1722527849.4825,1722527875.7396,"{'delta': 5322351.626300002, 'trade_count': 1066, 'buy_trade_count': 665, 'sell_trade_count': 401, 'val': 63050, 'vah': 63050, 'poc': 63050, 'poc_idx': 0, 'poc_volume': 8314430, 'total_volume': 10027110.948700001, 'bid_volume': 7674731.287500002, 'ask_volume': 2278637.1259000013}"
1722527875.7399,1722527925.4259,"{'delta': -2068750.6948000032, 'trade_count': 1582, 'buy_trade_count': 701, 'sell_trade_count': 881, 'val': 63050, 'vah': 63100, 'poc': 63050, 'poc_idx': 1, 'poc_volume': 6246879, 'total_volume': 10014476.011799993, 'bid_volume': 3968445.9174999925, 'ask_volume': 6038966.185399998}"
1722527925.4259,1722527970.4613,"{'delta': -4954039.642000005, 'trade_count': 1561, 'buy_trade_count': 423, 'sell_trade_count': 1138, 'val': 62950, 'vah': 63000, 'poc': 62950, 'poc_idx': 1, 'poc_volume': 5876641, 'total_volume': 10013411.154600006, 'bid_volume': 2527858.414099998, 'ask_volume': 7475859.772500007}"
1722527970.4613,1722528008.7313,"{'delta': -5729038.572600021, 'trade_count': 1740, 'buy_trade_count': 598, 'sell_trade_count': 1142, 'val': 62900, 'vah': 62900, 'poc': 62900, 'poc_idx': 1, 'poc_volume': 7347393, 'total_volume': 10001413.446399983, 'bid_volume': 2136187.436900003, 'ask_volume': 7860507.499299998}"
1722528008.7313,1722528043.467,"{'delta': -2192376.337900004, 'trade_count': 1913, 'buy_trade_count': 729, 'sell_trade_count': 1184, 'val': 62850, 'vah': 62900, 'poc': 62850, 'poc_idx': 1, 'poc_volume': 6568474, 'total_volume': 10027462.633899942, 'bid_volume': 3916348.3938000174, 'ask_volume': 6094904.308699986}"
1722528043.467,1722528100.4738,"{'delta': -1301033.8638999946, 'trade_count': 2228, 'buy_trade_count': 1109, 'sell_trade_count': 1119, 'val': 62800, 'vah': 62850, 'poc': 62850, 'poc_idx': 1, 'poc_volume': 6461486, 'total_volume': 10001022.287300032, 'bid_volume': 4349931.3359999955, 'ask_volume': 5604483.630099997}"
1722528100.4738,1722528129.9871,"{'delta': -4495493.820000008, 'trade_count': 1933, 'buy_trade_count': 557, 'sell_trade_count': 1376, 'val': 62750, 'vah': 62800, 'poc': 62800, 'poc_idx': 1, 'poc_volume': 4866459, 'total_volume': 10001679.761600016, 'bid_volume': 2753092.9708000007, 'ask_volume': 7244817.414800008}"
1722528129.9871,1722528166.456,"{'delta': -5790851.0949999755, 'trade_count': 1951, 'buy_trade_count': 629, 'sell_trade_count': 1322, 'val': 62750, 'vah': 62750, 'poc': 62750, 'poc_idx': 1, 'poc_volume': 9306102, 'total_volume': 10002653.415399982, 'bid_volume': 2105901.160199997, 'ask_volume': 7803280.337099991}"
1722528166.456,1722528190.4667,"{'delta': -2879428.811500004, 'trade_count': 1775, 'buy_trade_count': 538, 'sell_trade_count': 1237, 'val': 62700, 'vah': 62750, 'poc': 62700, 'poc_idx': 1, 'poc_volume': 5726954, 'total_volume': 10098560.916300006, 'bid_volume': 3609001.3816000004, 'ask_volume': 6488555.840799997}"
1722528190.4667,1722528198.1716,"{'delta': 5694364.6679999735, 'trade_count': 1933, 'buy_trade_count': 714, 'sell_trade_count': 1219, 'val': 62750, 'vah': 62750, 'poc': 62750, 'poc_idx': 1, 'poc_volume': 7298179, 'total_volume': 10010853.437600017, 'bid_volume': 7852232.695600005, 'ask_volume': 2157993.582000024}"
1722528198.1716,1722528222.8444,"{'delta': 1104811.610299998, 'trade_count': 1634, 'buy_trade_count': 1147, 'sell_trade_count': 487, 'val': 62750, 'vah': 62750, 'poc': 62750, 'poc_idx': 0, 'poc_volume': 8155556, 'total_volume': 10027489.378499981, 'bid_volume': 5558867.211599998, 'ask_volume': 4461338.884100007}"
1722528222.8444,1722528259.1206,"{'delta': 3882151.918600002, 'trade_count': 1833, 'buy_trade_count': 1278, 'sell_trade_count': 555, 'val': 62850, 'vah': 62900, 'poc': 62850, 'poc_idx': 1, 'poc_volume': 6884096, 'total_volume': 10004156.855999997, 'bid_volume': 6818189.700300012, 'ask_volume': 3061002.468699999}"
1722528259.1206,1722528317.8978,"{'delta': 482717.35790000204, 'trade_count': 2011, 'buy_trade_count': 1079, 'sell_trade_count': 932, 'val': 62800, 'vah': 62850, 'poc': 62850, 'poc_idx': 2, 'poc_volume': 5967138, 'total_volume': 10032334.44629996, 'bid_volume': 5257086.482699996, 'ask_volume': 4766389.570500001}"
1722528317.9001,1722528380.1524,"{'delta': 4771864.458100001, 'trade_count': 2040, 'buy_trade_count': 1490, 'sell_trade_count': 550, 'val': 62850, 'vah': 62900, 'poc': 62900, 'poc_idx': 2, 'poc_volume': 5376168, 'total_volume': 10046274.110699972, 'bid_volume': 7407371.593399995, 'ask_volume': 2633498.8298000004}"
1722528380.1528,1722528426.0423,"{'delta': 1678784.1428999982, 'trade_count': 1756, 'buy_trade_count': 1094, 'sell_trade_count': 662, 'val': 62950, 'vah': 63000, 'poc': 63000, 'poc_idx': 2, 'poc_volume': 5002124, 'total_volume': 10003910.638300011, 'bid_volume': 5840277.503400013, 'ask_volume': 4162437.399300005}"
1722528426.0423,1722528463.1513,"{'delta': 4003991.4483999973, 'trade_count': 1775, 'buy_trade_count': 1323, 'sell_trade_count': 452, 'val': 63000, 'vah': 63050, 'poc': 63000, 'poc_idx': 1, 'poc_volume': 5085273, 'total_volume': 10002065.116200015, 'bid_volume': 7002965.257300001, 'ask_volume': 2996265.694099999}"
1722528463.1923,1722528574.0205,"{'delta': -3511536.3947000005, 'trade_count': 2388, 'buy_trade_count': 1001, 'sell_trade_count': 1387, 'val': 62950, 'vah': 63000, 'poc': 63000, 'poc_idx': 2, 'poc_volume': 4972248, 'total_volume': 10028866.404699992, 'bid_volume': 3257719.6434999984, 'ask_volume': 6760818.169000007}"
1722528574.0782,1722528659.1502,"{'delta': -443729.9033999998, 'trade_count': 2126, 'buy_trade_count': 1017, 'sell_trade_count': 1109, 'val': 62900, 'vah': 62950, 'poc': 62900, 'poc_idx': 1, 'poc_volume': 4368537, 'total_volume': 10003654.850399993, 'bid_volume': 4779899.519399997, 'ask_volume': 5222748.775400003}"
1722528659.1504,1722528731.6209,"{'delta': 3612810.8847999894, 'trade_count': 1645, 'buy_trade_count': 988, 'sell_trade_count': 657, 'val': 62900, 'vah': 63000, 'poc': 63000, 'poc_idx': 2, 'poc_volume': 4396538, 'total_volume': 10007174.698399978, 'bid_volume': 6806592.644800003, 'ask_volume': 3196804.3706}"
1722528731.6229,1722528810.0271,"{'delta': 1641520.056199986, 'trade_count': 1940, 'buy_trade_count': 1177, 'sell_trade_count': 763, 'val': 63050, 'vah': 63050, 'poc': 63050, 'poc_idx': 1, 'poc_volume': 7394754, 'total_volume': 10022507.853399975, 'bid_volume': 5831194.6271999795, 'ask_volume': 4190367.879000004}"
1722528810.0271,1722528923.7049,"{'delta': -3519255.8884999985, 'trade_count': 2144, 'buy_trade_count': 958, 'sell_trade_count': 1186, 'val': 63000, 'vah': 63050, 'poc': 63050, 'poc_idx': 2, 'poc_volume': 5386082, 'total_volume': 10010064.859300008, 'bid_volume': 3244458.762399999, 'ask_volume': 6763967.6071}"
1722528923.7704,1722529012.0738,"{'delta': 3533221.5481000026, 'trade_count': 2061, 'buy_trade_count': 1367, 'sell_trade_count': 694, 'val': 63000, 'vah': 63050, 'poc': 63050, 'poc_idx': 2, 'poc_volume': 6670825, 'total_volume': 10001477.780499998, 'bid_volume': 6755366.381599999, 'ask_volume': 3219139.8282000027}"
1722529012.0738,1722529120.0854,"{'delta': 2820916.9220999978, 'trade_count': 2429, 'buy_trade_count': 1601, 'sell_trade_count': 828, 'val': 63000, 'vah': 63100, 'poc': 63000, 'poc_idx': 0, 'poc_volume': 3562940, 'total_volume': 10002362.469699955, 'bid_volume': 6411513.594900001, 'ask_volume': 3586754.876300001}"
1722529120.0854,1722529189.7547,"{'delta': 983474.3132999991, 'trade_count': 1742, 'buy_trade_count': 988, 'sell_trade_count': 754, 'val': 63100, 'vah': 63150, 'poc': 63100, 'poc_idx': 1, 'poc_volume': 6184552, 'total_volume': 10001275.128300006, 'bid_volume': 5492311.5957999965, 'ask_volume': 4496157.509500001}"
1722529189.7547,1722529278.0006,"{'delta': 4247701.08020001, 'trade_count': 1964, 'buy_trade_count': 1184, 'sell_trade_count': 780, 'val': 63000, 'vah': 63050, 'poc': 63050, 'poc_idx': 1, 'poc_volume': 6490922, 'total_volume': 10002798.9408, 'bid_volume': 7075231.456200013, 'ask_volume': 2862101.8811000017}"
1722529278.0006,1722529350.1908,"{'delta': -1304276.2615000014, 'trade_count': 1660, 'buy_trade_count': 802, 'sell_trade_count': 858, 'val': 63050, 'vah': 63100, 'poc': 63100, 'poc_idx': 1, 'poc_volume': 5122725, 'total_volume': 10000581.19289999, 'bid_volume': 4343923.203800004, 'ask_volume': 5652428.727200003}"
1722529350.1908,1722529424.2263,"{'delta': 3506371.156899989, 'trade_count': 1915, 'buy_trade_count': 1330, 'sell_trade_count': 585, 'val': 63050, 'vah': 63150, 'poc': 63150, 'poc_idx': 2, 'poc_volume': 4773980, 'total_volume': 10046478.868700014, 'bid_volume': 6768600.23880001, 'ask_volume': 3269990.7810000046}"
1722529424.2483,1722529531.1073,"{'delta': -503225.7016999999, 'trade_count': 2127, 'buy_trade_count': 1084, 'sell_trade_count': 1043, 'val': 63050, 'vah': 63100, 'poc': 63050, 'poc_idx': 1, 'poc_volume': 5934623, 'total_volume': 10008778.39310001, 'bid_volume': 4752776.345699995, 'ask_volume': 5254804.305999997}"
1722529531.1114,1722529633.8355,"{'delta': -3159938.904100002, 'trade_count': 2210, 'buy_trade_count': 800, 'sell_trade_count': 1410, 'val': 63050, 'vah': 63100, 'poc': 63100, 'poc_idx': 3, 'poc_volume': 4389746, 'total_volume': 10010760.1175, 'bid_volume': 3425284.4554999997, 'ask_volume': 6584025.885999996}"
1722529633.8355,1722529663.1535,"{'delta': -5339191.033399998, 'trade_count': 2113, 'buy_trade_count': 452, 'sell_trade_count': 1661, 'val': 62900, 'vah': 62950, 'poc': 62950, 'poc_idx': 2, 'poc_volume': 4906781, 'total_volume': 10018764.590200013, 'bid_volume': 2339786.778399999, 'ask_volume': 7673127.667900011}"
1722529663.1535,1722529691.636,"{'delta': 276677.61640000384, 'trade_count': 1365, 'buy_trade_count': 619, 'sell_trade_count': 746, 'val': 62850, 'vah': 62900, 'poc': 62850, 'poc_idx': 0, 'poc_volume': 5415596, 'total_volume': 10020389.339199994, 'bid_volume': 5148218.849799999, 'ask_volume': 4860603.337500005}"
1722529691.7353,1722529739.6532,"{'delta': 2744108.3348000054, 'trade_count': 1607, 'buy_trade_count': 880, 'sell_trade_count': 727, 'val': 62900, 'vah': 62950, 'poc': 62900, 'poc_idx': 1, 'poc_volume': 5350330, 'total_volume': 10022709.32060001, 'bid_volume': 6379191.800799995, 'ask_volume': 3638608.3774999995}"
1722529739.6532,1722529815.2007,"{'delta': -2092818.740400001, 'trade_count': 1813, 'buy_trade_count': 783, 'sell_trade_count': 1030, 'val': 62850, 'vah': 62900, 'poc': 62900, 'poc_idx': 1, 'poc_volume': 6345834, 'total_volume': 10010005.757599993, 'bid_volume': 3951671.882599999, 'ask_volume': 6050029.001200004}"
1722529815.2007,1722529899.8806,"{'delta': -1007485.1104999927, 'trade_count': 2300, 'buy_trade_count': 1216, 'sell_trade_count': 1084, 'val': 62850, 'vah': 62900, 'poc': 62850, 'poc_idx': 0, 'poc_volume': 4063235, 'total_volume': 10010439.570299981, 'bid_volume': 4485244.195099974, 'ask_volume': 5500666.140399997}"
1722529899.895,1722530018.9252,"{'delta': 307048.5439000004, 'trade_count': 2314, 'buy_trade_count': 1125, 'sell_trade_count': 1189, 'val': 62900, 'vah': 62950, 'poc': 62900, 'poc_idx': 1, 'poc_volume': 6460630, 'total_volume': 10003130.940099992, 'bid_volume': 5155089.741999992, 'ask_volume': 4845147.513299995}"
1722530018.9252,1722530054.7024,"{'delta': -5539720.981199994, 'trade_count': 2170, 'buy_trade_count': 353, 'sell_trade_count': 1817, 'val': 62800, 'vah': 62850, 'poc': 62800, 'poc_idx': 1, 'poc_volume': 5712258, 'total_volume': 10006937.090799997, 'bid_volume': 2232600.9588, 'ask_volume': 7770314.411299979}"
1722530054.7024,1722530105.4385,"{'delta': 312971.7181999974, 'trade_count': 1765, 'buy_trade_count': 857, 'sell_trade_count': 908, 'val': 62750, 'vah': 62800, 'poc': 62800, 'poc_idx': 1, 'poc_volume': 5793765, 'total_volume': 10006236.01279999, 'bid_volume': 5136567.986199998, 'ask_volume': 4846318.269300002}"
1722530105.4392,1722530228.1259,"{'delta': 2671587.3557000044, 'trade_count': 2517, 'buy_trade_count': 1468, 'sell_trade_count': 1049, 'val': 62900, 'vah': 62950, 'poc': 62900, 'poc_idx': 1, 'poc_volume': 5923498, 'total_volume': 10020322.938099986, 'bid_volume': 6342369.184400001, 'ask_volume': 3674367.791200001}"
1722530228.1259,1722530354.044,"{'delta': -3384043.942000004, 'trade_count': 2327, 'buy_trade_count': 1055, 'sell_trade_count': 1272, 'val': 62850, 'vah': 62900, 'poc': 62850, 'poc_idx': 1, 'poc_volume': 4729087, 'total_volume': 10002489.358400006, 'bid_volume': 3308845.470199998, 'ask_volume': 6683640.038100003}"
1722530354.2792,1722530414.6336,"{'delta': 3315244.342500003, 'trade_count': 1663, 'buy_trade_count': 805, 'sell_trade_count': 858, 'val': 62800, 'vah': 62800, 'poc': 62800, 'poc_idx': 1, 'poc_volume': 8183299, 'total_volume': 10012081.055300007, 'bid_volume': 6662782.5622999985, 'ask_volume': 3347790.3649000027}"
1722530414.6339,1722530482.213,"{'delta': 886018.0874999965, 'trade_count': 2107, 'buy_trade_count': 940, 'sell_trade_count': 1167, 'val': 62750, 'vah': 62850, 'poc': 62850, 'poc_idx': 2, 'poc_volume': 3530813, 'total_volume': 10012596.270299993, 'bid_volume': 5444848.791799999, 'ask_volume': 4563163.54519999}"
1722530482.213,1722530556.5219,"{'delta': -4893570.5578, 'trade_count': 2213, 'buy_trade_count': 761, 'sell_trade_count': 1452, 'val': 62750, 'vah': 62800, 'poc': 62750, 'poc_idx': 1, 'poc_volume': 5706736, 'total_volume': 10006211.354600027, 'bid_volume': 2556006.5219000024, 'ask_volume': 7426611.175399999}"
1722530556.6104,1722530585.8604,"{'delta': -329895.0197000016, 'trade_count': 1291, 'buy_trade_count': 477, 'sell_trade_count': 814, 'val': 62700, 'vah': 62750, 'poc': 62750, 'poc_idx': 1, 'poc_volume': 5040120, 'total_volume': 10037701.43590001, 'bid_volume': 4853401.438900003, 'ask_volume': 5183798.227800002}"
1722530585.8604,1722530590.4094,"{'delta': 8648862.04670002, 'trade_count': 1006, 'buy_trade_count': 967, 'sell_trade_count': 39, 'val': 62750, 'vah': 62750, 'poc': 62750, 'poc_idx': 0, 'poc_volume': 10162833, 'total_volume': 10162833.72130001, 'bid_volume': 9405847.884000022, 'ask_volume': 755919.3949999999}"
1722530590.4095,1722530604.0964,"{'delta': -113305.42989999529, 'trade_count': 1377, 'buy_trade_count': 539, 'sell_trade_count': 838, 'val': 62700, 'vah': 62750, 'poc': 62750, 'poc_idx': 1, 'poc_volume': 6116651, 'total_volume': 10002203.518499978, 'bid_volume': 4933408.212299998, 'ask_volume': 5057127.226200014}"
1722530604.0964,1722530655.41,"{'delta': -4575090.258499977, 'trade_count': 1762, 'buy_trade_count': 645, 'sell_trade_count': 1117, 'val': 62700, 'vah': 62700, 'poc': 62700, 'poc_idx': 0, 'poc_volume': 9232706, 'total_volume': 10013077.52449999, 'bid_volume': 2718930.9073000085, 'ask_volume': 7293017.991499998}"
